YEAR,ST,MNI,HPL,TY,HPL2,STA,NAME,MA,CO,MCD,PLACE,RGN,FO,UC,AGL,AS,POP2000,GRLAG,POV2000,POVU2000,OCROWD2000,PRE402000,PCI1999,POP60,POP80A,POP80T,CUBANS,GA,FP,FORMA,CFA,FORMB,CFB,AB,STATEBREAK,PCI1989,PCI89,POVU,POP,POV,OCROWD,AGE,PINC,CDBGFLAG,CDBGKEY,FIPSMCD,MCDFLAG,COUSUB,CENSUSKEY,FIPSKEY,KEY,FLAG,CDBGHPL,CDBGTY,OLDPOP2000,POP90,JOINT,HCUBANS,HAGL,CPL
"2010","42","0000","9043","64","7974",PA,WILLIAMS TOWNSHIP,"25420","043","85232","99999","03","01","1","0","0",1135.00000,302.00000,101.00000,1139.00000,,222.00000,17656.16798,951.00000,0.00000,0.00000,0.00000,,,,,,,,PENNSYLVANIA,,17656.16798,1139.00000,1115.00000,101.00000,3.00000,222.00000,17656.16798,C,,,T,,,"4204385232",,,"9043","64",,,,,,
"2010","42","0000","9045","61","0000",PA,DELAWARE COUNTY,"37964","045","99999","99999","03","01","0","0","1",550864.00000,240613.00000,42411.00000,531111.00000,,52580.00000,25039.92238,533154.00000,555023.00000,555007.00000,0.00000,,0.00000,,0.00000,,0.00000,,PENNSYLVANIA,,25039.92238,531111.00000,553619.00000,42411.00000,4175.00000,52580.00000,25039.92238,C,,,,,,"42045",,,"9045","61",,,,,,
"2010","42","0000","9045","62","1116",PA,CHESTER CITY,"37964","045","99999","13208","03","01","3","0","0",36854.00000,58266.00000,9249.00000,34021.00000,,4760.00000,13051.63347,63658.00000,45794.00000,45794.00000,0.00000,,0.00000,,0.00000,,0.00000,,PENNSYLVANIA,,13051.63347,34021.00000,36564.00000,9249.00000,818.00000,4760.00000,13051.63347,C,,,N,,,"4204513208",,,"9045","62",,,,,,
"2010","42","0000","9045","62","2937",PA,HAVERFORD TOWNSHIP,"37964","045","33144","99999","03","01","3","0","0",48498.00000,32473.00000,1759.00000,48105.00000,,6061.00000,29748.88037,54019.00000,52365.00000,52349.00000,0.00000,,0.00000,,0.00000,,0.00000,,PENNSYLVANIA,,29748.88037,48105.00000,47998.00000,1759.00000,115.00000,6061.00000,29748.88037,C,,,T,,,"4204533144",,,"9045","62",,,,,,
"2010","42","0000","9045","62","7227",PA,UPPER DARBY TOWNSHIP,"37964","045","79000","99999","03","01","3","0","0",81821.00000,60333.00000,7449.00000,81534.00000,,11351.00000,20769.74860,93158.00000,84054.00000,84054.00000,0.00000,,0.00000,,0.00000,,0.00000,,PENNSYLVANIA,,20769.74860,81534.00000,78443.00000,7449.00000,1062.00000,11351.00000,20769.74860,C,,,T,,,"4204579000",,,"9045","62",,,,,,
"2010","42","0000","9045","64","0057",PA,ALDAN BOROUGH,"37964","045","99999","00676","03","01","1","0","0",4313.00000,2203.00000,254.00000,4300.00000,,551.00000,22133.92070,4324.00000,4671.00000,4671.00000,0.00000,,,,,,,,PENNSYLVANIA,,22133.92070,4300.00000,4238.00000,254.00000,8.00000,551.00000,22133.92070,C,,,N,,,"4204500676",,,"9045","64",,,,,,
"2010","42","0000","9045","64","0213",PA,ASTON TOWNSHIP,"37964","045","03336","99999","03","01","1","0","0",16203.00000,0.00000,737.00000,15737.00000,,461.00000,23206.17170,10595.00000,14530.00000,14530.00000,0.00000,,,,,,,,PENNSYLVANIA,,23206.17170,15737.00000,16818.00000,737.00000,63.00000,461.00000,23206.17170,C,,,T,,,"4204503336",,,"9045","64",,,,,,
"2010","42","0000","9045","64","0492",PA,BETHEL TOWNSHIP,"37964","045","06024","99999","03","01","1","0","0",6421.00000,0.00000,152.00000,6335.00000,,175.00000,29349.26024,1834.00000,2438.00000,2438.00000,0.00000,,,,,,,,PENNSYLVANIA,,29349.26024,6335.00000,11255.00000,152.00000,0.00000,175.00000,29349.26024,C,,,T,,,"4204506024",,,"9045","64",,,,,,
"2010","42","0000","9045","64","0744",PA,BROOKHAVEN BOROUGH,"37964","045","99999","09080","03","01","1","0","0",7985.00000,0.00000,284.00000,7971.00000,,102.00000,23706.46212,5280.00000,7912.00000,7912.00000,0.00000,,,,,,,,PENNSYLVANIA,,23706.46212,7971.00000,7886.00000,284.00000,48.00000,102.00000,23706.46212,C,,,N,,,"4204509080",,,"9045","64",,,,,,
"2010","42","0000","9045","64","1040",PA,CHADDS FORD TOWNSHIP,"37964","045","12442","99999","03","01","1","0","0",3170.00000,0.00000,149.00000,3155.00000,,83.00000,52973.53312,1.00000,0.00000,0.00000,0.00000,,,,,,,,PENNSYLVANIA,,52973.53312,3155.00000,3330.00000,149.00000,6.00000,83.00000,52973.53312,C,,,T,,,"4204512442",,,"9045","64",,,,,,
"2010","42","0000","9045","64","1119",PA,CHESTER HEIGHTS,"37964","045","99999","13232","03","01","1","0","0",2481.00000,0.00000,109.00000,2525.00000,,58.00000,37706.88291,534.00000,1302.00000,1302.00000,0.00000,,,,,,,,PENNSYLVANIA,,37706.88291,2525.00000,2461.00000,109.00000,9.00000,58.00000,37706.88291,C,,,N,,,"4204513232",,,"9045","64",,,,,,
"2010","42","0000","9045","64","1125",PA,CHESTER TOWNSHIP,"37964","045","13212","99999","03","01","1","0","0",4604.00000,918.00000,773.00000,4518.00000,,206.00000,16072.00261,3602.00000,5687.00000,5687.00000,0.00000,,,,,,,,PENNSYLVANIA,,16072.00261,4518.00000,4448.00000,773.00000,96.00000,206.00000,16072.00261,C,,,T,,,"4204513212",,,"9045","64",,,,,,
"2010","42","0000","9045","64","1212",PA,CLIFTON HEIGHTS,"37964","045","99999","14264","03","01","1","0","0",6779.00000,5384.00000,748.00000,6752.00000,,757.00000,20534.35610,8005.00000,7320.00000,7320.00000,0.00000,,,,,,,,PENNSYLVANIA,,20534.35610,6752.00000,6541.00000,748.00000,49.00000,757.00000,20534.35610,C,,,N,,,"4204514264",,,"9045","64",,,,,,
"2010","42","0000","9045","64","1305",PA,COLLINGDALE BOROUGH,"37964","045","99999","15232","03","01","1","0","0",8664.00000,6931.00000,724.00000,8636.00000,,1186.00000,16751.36196,10268.00000,9539.00000,9539.00000,0.00000,,,,,,,,PENNSYLVANIA,,16751.36196,8636.00000,8365.00000,724.00000,62.00000,1186.00000,16751.36196,C,,,N,,,"4204515232",,,"9045","64",,,,,,
"2010","42","0000","9045","64","1320",PA,COLWYN BOROUGH,"37964","045","99999","15432","03","01","1","0","0",2453.00000,2185.00000,406.00000,2451.00000,,276.00000,13882.59274,3074.00000,2851.00000,2851.00000,0.00000,,,,,,,,PENNSYLVANIA,,13882.59274,2451.00000,2394.00000,406.00000,42.00000,276.00000,13882.59274,C,,,N,,,"4204515432",,,"9045","64",,,,,,
"2010","42","0000","9045","64","1329",PA,CONCORD TOWNSHIP,"37964","045","15488","99999","03","01","1","0","0",9933.00000,0.00000,323.00000,9839.00000,,279.00000,33800.16108,3149.00000,6437.00000,6437.00000,0.00000,,,,,,,,PENNSYLVANIA,,33800.16108,9839.00000,15617.00000,323.00000,0.00000,279.00000,33800.16108,C,,,T,,,"4204515488",,,"9045","64",,,,,,
"2010","42","0000","9045","64","1563",PA,DARBY BOROUGH,"37964","045","99999","18152","03","01","1","0","0",10299.00000,11040.00000,2038.00000,9892.00000,,1630.00000,13989.70774,14059.00000,11513.00000,11513.00000,0.00000,,,,,,,,PENNSYLVANIA,,13989.70774,9892.00000,9903.00000,2038.00000,191.00000,1630.00000,13989.70774,C,,,N,,,"4204518152",,,"9045","64",,,,,,
"2010","42","0000","9045","64","1566",PA,DARBY TOWNSHIP,"37964","045","18160","99999","03","01","1","0","0",9622.00000,9243.00000,1135.00000,9600.00000,,304.00000,17179.05841,12598.00000,12264.00000,12264.00000,0.00000,,,,,,,,PENNSYLVANIA,,17179.05841,9600.00000,9524.00000,1135.00000,101.00000,304.00000,17179.05841,C,,,T,,,"4204518160",,,"9045","64",,,,,,
"2010","42","0000","9045","64","1920",PA,EAST LANSDOWNE,"37964","045","99999","21384","03","01","1","0","0",2586.00000,2330.00000,196.00000,2570.00000,,693.00000,19558.12065,3224.00000,2806.00000,2806.00000,0.00000,,,,,,,,PENNSYLVANIA,,19558.12065,2570.00000,2473.00000,196.00000,27.00000,693.00000,19558.12065,C,,,N,,,"4204521384",,,"9045","64",,,,,,
"2010","42","0000","9045","64","2037",PA,EDDYSTONE BOROUGH,"37964","045","99999","22296","03","01","1","0","0",2442.00000,2137.00000,296.00000,2442.00000,,401.00000,16536.65029,3006.00000,2555.00000,2555.00000,0.00000,,,,,,,,PENNSYLVANIA,,16536.65029,2442.00000,2341.00000,296.00000,36.00000,401.00000,16536.65029,C,,,N,,,"4204522296",,,"9045","64",,,,,,
"2010","42","0000","9045","64","2043",PA,EDGEMONT TOWNSHIP,"37964","045","22584","99999","03","01","1","0","0",3918.00000,0.00000,43.00000,3573.00000,,131.00000,46847.57529,1404.00000,1410.00000,1410.00000,0.00000,,,,,,,,PENNSYLVANIA,,46847.57529,3573.00000,4238.00000,43.00000,6.00000,131.00000,46847.57529,C,,,T,,,"4204522584",,,"9045","64",,,,,,
"2010","42","0000","9045","64","2361",PA,FOLCROFT BORO,"37964","045","99999","26408","03","01","1","0","0",6978.00000,3624.00000,587.00000,6971.00000,,314.00000,17727.31442,7013.00000,8231.00000,8231.00000,0.00000,,,,,,,,PENNSYLVANIA,,17727.31442,6971.00000,6823.00000,587.00000,39.00000,314.00000,17727.31442,C,,,N,,,"4204526408",,,"9045","64",,,,,,
"2010","42","0000","9045","64","2664",PA,GLENOLDEN BOROUGH,"37964","045","99999","29720","03","01","1","0","0",7476.00000,3596.00000,371.00000,7441.00000,,950.00000,20173.32798,7249.00000,7633.00000,7633.00000,0.00000,,,,,,,,PENNSYLVANIA,,20173.32798,7441.00000,7203.00000,371.00000,71.00000,950.00000,20173.32798,C,,,N,,,"4204529720",,,"9045","64",,,,,,
"2010","42","0000","9045","64","3600",PA,LANSDOWNE BOROUGH,"37964","045","99999","41440","03","01","1","0","0",11044.00000,8134.00000,591.00000,10993.00000,,2415.00000,25177.24176,12601.00000,11891.00000,11891.00000,0.00000,,,,,,,,PENNSYLVANIA,,25177.24176,10993.00000,10638.00000,591.00000,84.00000,2415.00000,25177.24176,C,,,N,,,"4204541440",,,"9045","64",,,,,,
"2010","42","0000","9045","64","3927",PA,LOWER CHICHESTER TWP,"37964","045","44888","99999","03","01","1","0","0",3591.00000,3204.00000,365.00000,3566.00000,,420.00000,16881.09162,4460.00000,3784.00000,3784.00000,0.00000,,,,,,,,PENNSYLVANIA,,16881.09162,3566.00000,3440.00000,365.00000,42.00000,420.00000,16881.09162,C,,,T,,,"4204544888",,,"9045","64",,,,,,
"2010","42","0000","9045","64","4191",PA,MARCUS HOOK,"37964","045","99999","47344","03","01","1","0","0",2314.00000,2686.00000,499.00000,2302.00000,,604.00000,13738.11582,3299.00000,2638.00000,2638.00000,0.00000,,,,,,,,PENNSYLVANIA,,13738.11582,2302.00000,2228.00000,499.00000,35.00000,604.00000,13738.11582,C,,,N,,,"4204547344",,,"9045","64",,,,,,
"2010","42","0000","9045","64","4227",PA,MARPLE TOWNSHIP,"37964","045","47616","99999","03","01","1","0","0",23737.00000,5942.00000,1050.00000,23066.00000,,503.00000,28493.65126,19722.00000,23642.00000,23642.00000,0.00000,,,,,,,,PENNSYLVANIA,,28493.65126,23066.00000,23438.00000,1050.00000,84.00000,503.00000,28493.65126,C,,,T,,,"4204547616",,,"9045","64",,,,,,
"2010","42","0000","9045","64","4278",PA,MEDIA BOROUGH,"37964","045","99999","48480","03","01","1","0","0",5533.00000,3249.00000,408.00000,5140.00000,,1089.00000,28187.71010,5803.00000,6119.00000,6119.00000,0.00000,,,,,,,,PENNSYLVANIA,,28187.71010,5140.00000,5396.00000,408.00000,23.00000,1089.00000,28187.71010,C,,,N,,,"4204548480",,,"9045","64",,,,,,
"2010","42","0000","9045","64","4362",PA,MIDDLETOWN TOWNSHIP,"37964","045","49136","99999","03","01","1","0","0",16064.00000,682.00000,342.00000,13588.00000,,612.00000,29418.07146,11256.00000,12463.00000,12463.00000,0.00000,,,,,,,,PENNSYLVANIA,,29418.07146,13588.00000,16086.00000,342.00000,37.00000,612.00000,29418.07146,C,,,T,,,"4204549136",,,"9045","64",,,,,,
"2010","42","0000","9045","64","4418",PA,MILLBOURNE BOROUGH,"37964","045","99999","49504","03","01","1","0","0",943.00000,276.00000,103.00000,942.00000,,221.00000,15751.85578,793.00000,652.00000,652.00000,0.00000,,,,,,,,PENNSYLVANIA,,15751.85578,942.00000,905.00000,103.00000,53.00000,221.00000,15751.85578,C,,,N,,,"4204549504",,,"9045","64",,,,,,
"2010","42","0000","9045","64","4593",PA,MORTON BOROUGH,"37964","045","99999","51176","03","01","1","0","0",2715.00000,654.00000,173.00000,2708.00000,,188.00000,25408.21363,2207.00000,2412.00000,2412.00000,0.00000,,,,,,,,PENNSYLVANIA,,25408.21363,2708.00000,2634.00000,173.00000,35.00000,188.00000,25408.21363,C,,,N,,,"4204551176",,,"9045","64",,,,,,
"2010","42","0000","9045","64","4725",PA,NETHER PROVIDENCE,"37964","045","53104","99999","03","01","1","0","0",13456.00000,2307.00000,448.00000,13188.00000,,769.00000,32945.63020,10380.00000,12730.00000,12730.00000,0.00000,,,,,,,,PENNSYLVANIA,,32945.63020,13188.00000,13156.00000,448.00000,40.00000,769.00000,32945.63020,C,,,T,,,"4204553104",,,"9045","64",,,,,,
"2010","42","0000","9045","64","4884",PA,NEWTOWN TOWNSHIP,"37964","045","54224","99999","03","01","1","0","0",11700.00000,2023.00000,401.00000,11511.00000,,379.00000,39363.91453,9270.00000,11775.00000,11775.00000,0.00000,,,,,,,,PENNSYLVANIA,,39363.91453,11511.00000,11786.00000,401.00000,33.00000,379.00000,39363.91453,C,,,T,,,"4204554224",,,"9045","64",,,,,,
"2010","42","0000","9045","64","5076",PA,NORWOOD BOROUGH,"37964","045","99999","55664","03","01","1","0","0",5985.00000,4250.00000,453.00000,5973.00000,,809.00000,20513.08271,6729.00000,6647.00000,6647.00000,0.00000,,,,,,,,PENNSYLVANIA,,20513.08271,5973.00000,5774.00000,453.00000,12.00000,809.00000,20513.08271,C,,,N,,,"4204555664",,,"9045","64",,,,,,
"2010","42","0000","9045","64","5295",PA,PARKSIDE BOROUGH,"37964","045","99999","58176","03","01","1","0","0",2267.00000,1438.00000,127.00000,2259.00000,,307.00000,19448.12528,2426.00000,2464.00000,2464.00000,0.00000,,,,,,,,PENNSYLVANIA,,19448.12528,2259.00000,2176.00000,127.00000,4.00000,307.00000,19448.12528,C,,,N,,,"4204558176",,,"9045","64",,,,,,
"2010","42","0000","9045","64","5718",PA,PROSPECT PARK,"37964","045","99999","62792","03","01","1","0","0",6594.00000,3452.00000,277.00000,6424.00000,,1018.00000,19800.69760,6596.00000,6593.00000,6593.00000,0.00000,,,,,,,,PENNSYLVANIA,,19800.69760,6424.00000,6374.00000,277.00000,32.00000,1018.00000,19800.69760,C,,,N,,,"4204562792",,,"9045","64",,,,,,
"2010","42","0000","9045","64","5754",PA,RADNOR TOWNSHIP,"37964","045","63264","99999","03","01","1","0","0",30878.00000,1373.00000,1663.00000,24911.00000,,2487.00000,39813.36550,21697.00000,27676.00000,27676.00000,0.00000,,,,,,,,PENNSYLVANIA,,39813.36550,24911.00000,30949.00000,1663.00000,90.00000,2487.00000,39813.36550,C,,,T,,,"4204563264",,,"9045","64",,,,,,
"2010","42","0000","9045","64","5883",PA,RIDLEY PARK,"37964","045","99999","64832","03","01","1","0","0",7196.00000,4025.00000,302.00000,7130.00000,,992.00000,23805.87827,7387.00000,7889.00000,7889.00000,0.00000,,,,,,,,PENNSYLVANIA,,23805.87827,7130.00000,6979.00000,302.00000,23.00000,992.00000,23805.87827,C,,,N,,,"4204564832",,,"9045","64",,,,,,
"2010","42","0000","9045","64","5886",PA,RIDLEY TOWNSHIP,"37964","045","64800","99999","03","01","1","0","0",30791.00000,23373.00000,2070.00000,30736.00000,,1617.00000,21437.23815,35738.00000,33771.00000,33771.00000,0.00000,,,,,,,,PENNSYLVANIA,,21437.23815,30736.00000,29865.00000,2070.00000,188.00000,1617.00000,21437.23815,C,,,T,,,"4204564800",,,"9045","64",,,,,,
"2010","42","0000","9045","64","5970",PA,ROSE VALLEY BOROUGH,"37964","045","99999","66192","03","01","1","0","0",944.00000,9.00000,23.00000,944.00000,,121.00000,54201.58898,626.00000,1038.00000,1038.00000,0.00000,,,,,,,,PENNSYLVANIA,,54201.58898,944.00000,924.00000,23.00000,2.00000,121.00000,54201.58898,C,,,N,,,"4204566192",,,"9045","64",,,,,,
"2010","42","0000","9045","64","6039",PA,RUTLEDGE BOROUGH,"37964","045","99999","66928","03","01","1","0","0",860.00000,588.00000,46.00000,860.00000,,202.00000,21800.46512,947.00000,934.00000,934.00000,0.00000,,,,,,,,PENNSYLVANIA,,21800.46512,860.00000,823.00000,46.00000,4.00000,202.00000,21800.46512,C,,,N,,,"4204566928",,,"9045","64",,,,,,
"2010","42","0000","9045","64","6261",PA,SHARON HILL,"37964","045","99999","69752","03","01","1","0","0",5468.00000,5303.00000,596.00000,5409.00000,,809.00000,18502.56035,7123.00000,6221.00000,6221.00000,0.00000,,,,,,,,PENNSYLVANIA,,18502.56035,5409.00000,5308.00000,596.00000,24.00000,809.00000,18502.56035,C,,,N,,,"4204569752",,,"9045","64",,,,,,
"2010","42","0000","9045","64","6639",PA,SPRINGFIELD TOWNSHIP,"37964","045","73032","99999","03","01","1","0","0",23677.00000,17047.00000,670.00000,23532.00000,,1224.00000,27027.43591,26733.00000,25326.00000,25326.00000,0.00000,,,,,,,,PENNSYLVANIA,,27027.43591,23532.00000,22777.00000,670.00000,55.00000,1224.00000,27027.43591,C,,,T,,,"4204573032",,,"9045","64",,,,,,
"2010","42","0000","9045","64","6864",PA,SWARTHMORE BOROUGH,"37964","045","99999","75648","03","01","1","0","0",6170.00000,2480.00000,103.00000,4905.00000,,998.00000,40481.62075,5753.00000,5950.00000,5950.00000,0.00000,,,,,,,,PENNSYLVANIA,,40481.62075,4905.00000,6090.00000,103.00000,0.00000,998.00000,40481.62075,C,,,N,,,"4204575648",,,"9045","64",,,,,,
"2010","42","0000","9045","64","6948",PA,THORNBURY TOWNSHIP,"37964","045","76576","99999","03","01","1","0","0",7093.00000,0.00000,692.00000,4860.00000,,224.00000,21987.39602,2035.00000,3653.00000,3653.00000,0.00000,,,,,,,,PENNSYLVANIA,,21987.39602,4860.00000,8139.00000,692.00000,0.00000,224.00000,21987.39602,C,,,T,,,"4204576576",,,"9045","64",,,,,,
"2010","42","0000","9045","64","6975",PA,TINICUM TOWNSHIP,"37964","045","76792","99999","03","01","1","0","0",4353.00000,2322.00000,329.00000,4335.00000,,617.00000,19202.71077,4375.00000,4291.00000,4291.00000,0.00000,,,,,,,,PENNSYLVANIA,,19202.71077,4335.00000,4195.00000,329.00000,37.00000,617.00000,19202.71077,C,,,T,,,"4204576792",,,"9045","64",,,,,,
"2010","42","0000","9045","64","7035",PA,TRAINER BOROUGH,"37964","045","99999","77288","03","01","1","0","0",1901.00000,1682.00000,302.00000,1827.00000,,239.00000,15753.02050,2358.00000,2056.00000,2056.00000,0.00000,,,,,,,,PENNSYLVANIA,,15753.02050,1827.00000,1831.00000,302.00000,18.00000,239.00000,15753.02050,C,,,N,,,"4204577288",,,"9045","64",,,,,,
"2010","42","0000","9045","64","7209",PA,UPLAND BOROUGH,"37964","045","99999","78712","03","01","1","0","0",2977.00000,3606.00000,743.00000,2963.00000,,431.00000,15391.19919,4343.00000,3458.00000,3458.00000,0.00000,,,,,,,,PENNSYLVANIA,,15391.19919,2963.00000,2864.00000,743.00000,38.00000,431.00000,15391.19919,C,,,N,,,"4204578712",,,"9045","64",,,,,,
"2010","42","0000","9045","64","7224",PA,UPPER CHICHESTER TWP,"37964","045","78776","99999","03","01","1","0","0",16842.00000,0.00000,921.00000,16789.00000,,759.00000,23411.98789,9682.00000,14377.00000,14377.00000,0.00000,,,,,,,,PENNSYLVANIA,,23411.98789,16789.00000,17541.00000,921.00000,115.00000,759.00000,23411.98789,C,,,T,,,"4204578776",,,"9045","64",,,,,,
"2010","42","0000","9045","64","7290",PA,UPPER PROVIDENCE TWP,"37964","045","79248","99999","03","01","1","0","0",10509.00000,0.00000,412.00000,10493.00000,,541.00000,39532.41983,6059.00000,9477.00000,9477.00000,0.00000,,,,,,,,PENNSYLVANIA,,39532.41983,10493.00000,11073.00000,412.00000,48.00000,541.00000,39532.41983,C,,,T,,,"4204579248",,,"9045","64",,,,,,
"2010","42","0000","9045","64","8127",PA,YEADON BOROUGH,"37964","045","99999","86968","03","01","1","0","0",11762.00000,5928.00000,520.00000,11389.00000,,1256.00000,22545.97847,11610.00000,11727.00000,11727.00000,0.00000,,,,,,,,PENNSYLVANIA,,22545.97847,11389.00000,11367.00000,520.00000,170.00000,1256.00000,22545.97847,C,,,N,,,"4204586968",,,"9045","64",,,,,,
"2010","42","0000","9071","61","0000",PA,LANCASTER COUNTY,"29540","071","99999","99999","03","01","0","0","1",470658.00000,0.00000,35553.00000,456362.00000,,45897.00000,20398.41137,278359.00000,362496.00000,362346.00000,150.00000,,0.00000,,0.00000,,0.00000,,PENNSYLVANIA,,20398.41137,456362.00000,502370.00000,35553.00000,3663.00000,45897.00000,20398.41137,C,,,,,,"42071",,,"9071","61",,,,,,
"2010","42","0000","9071","62","3573",PA,LANCASTER CITY,"29540","071","99999","41216","03","01","3","0","0",56348.00000,36327.00000,11162.00000,52713.00000,,12437.00000,13954.94170,61055.00000,54815.00000,54725.00000,90.00000,,0.00000,,0.00000,,0.00000,,PENNSYLVANIA,,13954.94170,52713.00000,54626.00000,11162.00000,1142.00000,12437.00000,13954.94170,C,,,N,,,"4207141216",,,"9071","62",,,,,,
"2010","42","0000","9071","63","0030",PA,ADAMSTOWN (TOTAL),"29540","071","99999","00364","03","01","4","0","0",1203.00000,243.00000,29.00000,1200.00000,,278.00000,20839.65087,1190.00000,1119.00000,1119.00000,0.00000,,0.00000,,0.00000,,0.00000,,PENNSYLVANIA,,20839.65087,1200.00000,1530.00000,29.00000,0.00000,278.00000,20839.65087,C,,,N,,,"4200364",,,"9071","63",,,,,,
"2010","42","0000","9071","64","0030",PA,ADAMSTOWN (PT.),"29540","071","99999","00364","03","01","4","0","0",1201.00000,222.00000,29.00000,1198.00000,,277.00000,20836.88593,1174.00000,1107.00000,1107.00000,0.00000,,0.00000,,0.00000,,0.00000,,PENNSYLVANIA,,20836.88593,1198.00000,1527.00000,29.00000,0.00000,277.00000,20836.88593,C,,,N,,,"4207100364",,,"9071","64",,,,,,
"2010","42","0000","9071","64","0039",PA,AKRON BOROUGH,"29540","071","99999","00540","03","01","1","0","0",4046.00000,0.00000,179.00000,3911.00000,,324.00000,19983.48987,2167.00000,3471.00000,3471.00000,0.00000,,,,,,,,PENNSYLVANIA,,19983.48987,3911.00000,4017.00000,179.00000,16.00000,324.00000,19983.48987,C,,,N,,,"4207100540",,,"9071","64",,,,,,
"2010","42","0000","9071","64","0321",PA,BART TOWNSHIP,"29540","071","04376","99999","03","01","1","0","0",3003.00000,0.00000,399.00000,3059.00000,,215.00000,14398.72715,1543.00000,2235.00000,2235.00000,0.00000,,,,,,,,PENNSYLVANIA,,14398.72715,3059.00000,3087.00000,399.00000,61.00000,215.00000,14398.72715,C,,,T,,,"4207104376",,,"9071","64",,,,,,
"2010","42","0000","9071","64","0687",PA,BRECKNOCK TOWNSHIP,"29540","071","08352","99999","03","01","1","0","0",6699.00000,0.00000,588.00000,6670.00000,,368.00000,18578.45947,2981.00000,4088.00000,4088.00000,0.00000,,,,,,,,PENNSYLVANIA,,18578.45947,6670.00000,7142.00000,588.00000,76.00000,368.00000,18578.45947,C,,,T,,,"4207108352",,,"9071","64",,,,,,
"2010","42","0000","9071","64","0864",PA,CAERNARVON TOWNSHIP,"29540","071","10704","99999","03","01","1","0","0",4278.00000,0.00000,340.00000,4197.00000,,261.00000,17880.97242,1843.00000,3392.00000,3392.00000,0.00000,,,,,,,,PENNSYLVANIA,,17880.97242,4197.00000,4584.00000,340.00000,47.00000,261.00000,17880.97242,C,,,T,,,"4207110704",,,"9071","64",,,,,,
"2010","42","0000","9071","64","1146",PA,CHRISTIANA BOROUGH,"29540","071","99999","13512","03","01","1","0","0",1124.00000,482.00000,63.00000,1002.00000,,287.00000,18763.63636,1069.00000,1183.00000,1183.00000,0.00000,,,,,,,,PENNSYLVANIA,,18763.63636,1002.00000,1110.00000,63.00000,0.00000,287.00000,18763.63636,C,,,N,,,"4207113512",,,"9071","64",,,,,,
"2010","42","0000","9071","64","1191",PA,CLAY TOWNSHIP,"29540","071","13960","99999","03","01","1","0","0",5173.00000,0.00000,279.00000,5106.00000,,295.00000,19009.35980,2006.00000,3718.00000,3718.00000,0.00000,,,,,,,,PENNSYLVANIA,,19009.35980,5106.00000,5883.00000,279.00000,41.00000,295.00000,19009.35980,C,,,T,,,"4207113960",,,"9071","64",,,,,,
"2010","42","0000","9071","64","1290",PA,COLERAIN TOWNSHIP,"29540","071","15056","99999","03","01","1","0","0",3261.00000,0.00000,370.00000,3257.00000,,242.00000,15625.94296,1503.00000,2118.00000,2118.00000,0.00000,,,,,,,,PENNSYLVANIA,,15625.94296,3257.00000,3464.00000,370.00000,62.00000,242.00000,15625.94296,C,,,T,,,"4207115056",,,"9071","64",,,,,,
"2010","42","0000","9071","64","1308",PA,COLUMBIA BOROUGH,"29540","071","99999","15384","03","01","1","0","0",10311.00000,7955.00000,1133.00000,9983.00000,,2775.00000,16626.47972,12075.00000,10466.00000,10466.00000,0.00000,,,,,,,,PENNSYLVANIA,,16626.47972,9983.00000,10033.00000,1133.00000,59.00000,2775.00000,16626.47972,C,,,N,,,"4207115384",,,"9071","64",,,,,,
"2010","42","0000","9071","64","1341",PA,CONESTOGA TOWNSHIP,"29540","071","15592","99999","03","01","1","0","0",3749.00000,0.00000,131.00000,3727.00000,,422.00000,21939.07709,2230.00000,3032.00000,3032.00000,0.00000,,,,,,,,PENNSYLVANIA,,21939.07709,3727.00000,3833.00000,131.00000,17.00000,422.00000,21939.07709,C,,,T,,,"4207115592",,,"9071","64",,,,,,
"2010","42","0000","9071","64","1383",PA,CONOY TOWNSHIP,"29540","071","15824","99999","03","01","1","0","0",3067.00000,0.00000,113.00000,3072.00000,,395.00000,20157.35677,1867.00000,2309.00000,2309.00000,0.00000,,,,,,,,PENNSYLVANIA,,20157.35677,3072.00000,3320.00000,113.00000,0.00000,395.00000,20157.35677,C,,,T,,,"4207115824",,,"9071","64",,,,,,
"2010","42","0000","9071","64","1644",PA,DENVER BOROUGH,"29540","071","99999","18888","03","01","1","0","0",3332.00000,0.00000,174.00000,3327.00000,,399.00000,19705.64226,1875.00000,2018.00000,2018.00000,0.00000,,,,,,,,PENNSYLVANIA,,19705.64226,3327.00000,3650.00000,174.00000,25.00000,399.00000,19705.64226,C,,,N,,,"4207118888",,,"9071","64",,,,,,
"2010","42","0000","9071","64","1731",PA,DRUMORE TOWNSHIP,"29540","071","20032","99999","03","01","1","0","0",2243.00000,0.00000,113.00000,2227.00000,,163.00000,17470.35221,1195.00000,1682.00000,1682.00000,0.00000,,,,,,,,PENNSYLVANIA,,17470.35221,2227.00000,2402.00000,113.00000,32.00000,163.00000,17470.35221,C,,,T,,,"4207120032",,,"9071","64",,,,,,
"2010","42","0000","9071","64","1803",PA,EARL TOWNSHIP,"29540","071","20688","99999","03","01","1","0","0",6183.00000,0.00000,923.00000,6164.00000,,475.00000,17502.55539,3668.00000,5125.00000,5125.00000,0.00000,,,,,,,,PENNSYLVANIA,,17502.55539,6164.00000,7095.00000,923.00000,64.00000,475.00000,17502.55539,C,,,T,,,"4207120688",,,"9071","64",,,,,,
