Geo Code,State,NAME,PRN2011
129107,FL,Putnam County,"$126,311"
129109,FL,St. Johns County,"$208,264"
129111,FL,St. Lucie County,"$74,046"
129113,FL,Santa Rosa County,"$119,483"
129115,FL,Sarasota County,"$183,838"
129117,FL,SEMINOLE COUNTY,"$688,526"
129119,FL,Sumter County,"$72,753"
129121,FL,Suwannee County,"$64,669"
129123,FL,Taylor County,"$41,952"
129125,FL,Union County,"$15,331"
129127,FL,VOLUSIA COUNTY,"$682,237"
129129,FL,Wakulla County,"$25,627"
129131,FL,Walton County,"$68,383"
129133,FL,Washington County,"$44,508"
130054,GA,ALBANY,"$149,877"
130168,GA,ATHENS-CLARKE COUNTY,"$191,742"
130174,GA,ATLANTA,"$2,726,397"
130192,GA,AUGUSTA-RICHMOND COUNTY,"$795,281"
130444,GA,BRUNSWICK,"$57,053"
130750,GA,COLUMBUS-MUSCOGEE COUNTY,"$636,649"
130882,GA,DALTON,"$53,086"
131314,GA,GAINESVILLE,"$52,461"
131566,GA,HINESVILLE,"$39,030"
131713,GA,JOHNS CREEK CITY,"$22,868"
131968,GA,MACON,"$170,858"
131998,GA,MARIETTA,"$90,651"
132814,GA,ROME,"$67,440"
132832,GA,ROSWELL,"$60,397"
132890,GA,SANDY SPRINGS CITY,"$69,902"
132916,GA,SAVANNAH,"$944,377"
133354,GA,VALDOSTA,"$77,880"
133432,GA,WARNER ROBINS,"$60,130"
139001,GA,Appling County,"$25,646"
139003,GA,Atkinson County,"$14,003"
139005,GA,Bacon County,"$16,436"
139007,GA,Baker County,"$7,692"
139009,GA,Baldwin County,"$51,179"
139011,GA,Banks County,"$19,417"
139013,GA,Barrow County,"$46,458"
139015,GA,Bartow County,"$75,188"
139017,GA,Ben Hill County,"$31,339"
139019,GA,Berrien County,"$22,646"
139021,GA,Bibb County,"$44,943"
139023,GA,Bleckley County,"$16,973"
139025,GA,Brantley County,"$20,194"
139027,GA,Brooks County,"$30,626"
139029,GA,Bryan County,"$25,589"
139031,GA,Bulloch County,"$90,695"
139033,GA,Burke County,"$42,859"
139035,GA,Butts County,"$25,140"
139037,GA,Calhoun County,"$11,126"
139039,GA,Camden County,"$41,585"
139043,GA,Candler County,"$19,164"
139045,GA,Carroll County,"$110,441"
139047,GA,Catoosa County,"$46,185"
139049,GA,Charlton County,"$15,151"
139051,GA,Chatham County,"$84,684"
139053,GA,Chattahoochee County,"$12,613"
139055,GA,Chattooga County,"$47,598"
139057,GA,Cherokee County,"$112,933"
139061,GA,Clay County,"$9,453"
139063,GA,CLAYTON COUNTY,"$731,488"
139065,GA,Clinch County,"$10,782"
139067,GA,COBB COUNTY,"$1,147,452"
139069,GA,Coffee County,"$56,518"
139071,GA,Colquitt County,"$66,075"
139073,GA,Columbia County,"$59,688"
139075,GA,Cook County,"$27,208"
139077,GA,Coweta County,"$92,278"
139079,GA,Crawford County,"$15,311"
139081,GA,Crisp County,"$42,764"
139083,GA,Dade County,"$15,509"
139085,GA,Dawson County,"$14,297"
139087,GA,Decatur County,"$48,244"
139089,GA,DE KALB COUNTY,"$2,020,769"
139091,GA,Dodge County,"$26,573"
139093,GA,Dooly County,"$20,927"
139095,GA,Dougherty County,"$25,069"
139097,GA,Douglas County,"$88,539"
139099,GA,Early County,"$23,250"
139101,GA,Echols County,"$7,722"
139103,GA,Effingham County,"$38,577"
139105,GA,Elbert County,"$42,578"
139107,GA,Emanuel County,"$42,170"
139109,GA,Evans County,"$18,359"
139111,GA,Fannin County,"$28,737"
139113,GA,Fayette County,"$43,362"
139115,GA,Floyd County,"$73,897"
139117,GA,Forsyth County,"$83,466"
139119,GA,Franklin County,"$32,306"
139121,GA,FULTON COUNTY,"$709,368"
139123,GA,Gilmer County,"$28,698"
139125,GA,Glascock County,"$5,750"
139127,GA,Glynn County,"$49,402"
139129,GA,Gordon County,"$48,811"
139131,GA,Grady County,"$39,171"
139133,GA,Greene County,"$26,499"
139135,GA,GWINNETT COUNTY,"$1,481,811"
139137,GA,Habersham County,"$46,914"
139139,GA,Hall County,"$147,110"
139141,GA,Hancock County,"$22,343"
139143,GA,Haralson County,"$34,951"
139145,GA,Harris County,"$23,617"
139147,GA,Hart County,"$28,525"
139149,GA,Heard County,"$15,641"
139151,GA,Henry County,"$95,625"
139153,GA,Houston County,"$51,550"
139155,GA,Irwin County,"$15,696"
139157,GA,Jackson County,"$57,535"
139159,GA,Jasper County,"$21,884"
139161,GA,Jeff Davis County,"$19,660"
139163,GA,Jefferson County,"$30,852"
139165,GA,Jenkins County,"$18,379"
139167,GA,Johnson County,"$16,447"
139169,GA,Jones County,"$21,530"
139171,GA,Lamar County,"$23,212"
139173,GA,Lanier County,"$10,371"
139175,GA,Laurens County,"$62,437"
139177,GA,Lee County,"$24,318"
139179,GA,Liberty County,"$34,648"
139181,GA,Lincoln County,"$13,953"
139183,GA,Long County,"$17,206"
139185,GA,Lowndes County,"$49,439"
139187,GA,Lumpkin County,"$24,471"
139189,GA,McDuffie County,"$29,280"
139191,GA,McIntosh County,"$15,611"
139193,GA,Macon County,"$26,050"
139195,GA,Madison County,"$33,204"
139197,GA,Marion County,"$11,186"
139199,GA,Meriwether County,"$46,636"
139201,GA,Miller County,"$10,956"
139205,GA,Mitchell County,"$43,494"
139207,GA,Monroe County,"$24,580"
139209,GA,Montgomery County,"$15,837"
139211,GA,Morgan County,"$27,487"
139213,GA,Murray County,"$43,372"
139217,GA,Newton County,"$67,633"
139219,GA,Oconee County,"$22,011"
139221,GA,Oglethorpe County,"$20,978"
139223,GA,Paulding County,"$66,421"
139225,GA,Peach County,"$37,450"
139227,GA,Pickens County,"$24,068"
139229,GA,Pierce County,"$22,625"
139231,GA,Pike County,"$21,837"
139233,GA,Polk County,"$71,627"
139235,GA,Pulaski County,"$13,043"
139237,GA,Putnam County,"$23,824"
139239,GA,Quitman County,"$4,228"
139241,GA,Rabun County,"$23,867"
139243,GA,Randolph County,"$18,049"
139247,GA,Rockdale County,"$66,311"
139249,GA,Schley County,"$6,616"
139251,GA,Screven County,"$27,640"
139253,GA,Seminole County,"$15,524"
139255,GA,Spalding County,"$79,339"
139257,GA,Stephens County,"$28,021"
139259,GA,Stewart County,"$13,000"
139261,GA,Sumter County,"$57,591"
139263,GA,Talbot County,"$12,918"
139265,GA,Taliaferro County,"$7,536"
139267,GA,Tattnall County,"$35,018"
139269,GA,Taylor County,"$17,011"
139271,GA,Telfair County,"$19,705"
139273,GA,Terrell County,"$27,580"
139275,GA,Thomas County,"$69,783"
139277,GA,Tift County,"$60,103"
139279,GA,Toombs County,"$45,771"
139281,GA,Towns County,"$9,588"
139283,GA,Treutlen County,"$11,884"
139285,GA,Troup County,"$99,897"
139287,GA,Turner County,"$19,146"
139289,GA,Twiggs County,"$15,706"
139291,GA,Union County,"$17,652"
139293,GA,Upson County,"$53,725"
139295,GA,Walker County,"$84,191"
139297,GA,Walton County,"$68,290"
139299,GA,Ware County,"$62,092"
139301,GA,Warren County,"$14,795"
139303,GA,Washington County,"$40,016"
139305,GA,Wayne County,"$34,985"
139307,GA,Webster County,"$6,134"
139309,GA,Wheeler County,"$11,525"
139311,GA,White County,"$20,384"
139313,GA,Whitfield County,"$62,264"
139315,GA,Wilcox County,"$16,767"
139317,GA,Wilkes County,"$21,423"
139319,GA,Wilkinson County,"$15,583"
139321,GA,Worth County,"$31,709"
150144,HI,HONOLULU,"$3,423,688"
159001,HI,Hawaii County,"$348,409"
159007,HI,Kauai County,"$108,020"
159009,HI,Maui County,"$240,038"
160102,ID,BOISE,"$169,957"
160198,ID,COEUR D'ALENE,"$40,459"
160510,ID,IDAHO FALLS,"$53,118"
160618,ID,LEWISTON,"$34,882"
160684,ID,MERIDIAN,"$32,991"
160762,ID,NAMPA,"$70,752"
160906,ID,POCATELLO,"$65,312"
169001,ID,Ada County,"$67,537"
169003,ID,Adams County,"$5,629"
169005,ID,Bannock County,"$22,876"
169007,ID,Bear Lake County,"$15,769"
169009,ID,Benewah County,"$14,414"
169011,ID,Bingham County,"$49,932"
169013,ID,Blaine County,"$18,986"
169015,ID,Boise County,"$8,324"
169017,ID,Bonner County,"$47,682"
169019,ID,Bonneville County,"$33,748"
169021,ID,Boundary County,"$13,033"
169023,ID,Butte County,"$4,642"
169025,ID,Camas County,"$2,232"
169027,ID,Canyon County,"$103,720"
169029,ID,Caribou County,"$10,256"
169031,ID,Cassia County,"$28,779"
169033,ID,Clark County,"$2,012"
169035,ID,Clearwater County,"$11,877"
169037,ID,Custer County,"$7,500"
169039,ID,Elmore County,"$29,024"
169041,ID,Franklin County,"$19,069"
169043,ID,Fremont County,"$20,100"
169045,ID,Gem County,"$19,983"
169047,ID,Gooding County,"$20,358"
169049,ID,Idaho County,"$23,053"
169051,ID,Jefferson County,"$21,575"
169053,ID,Jerome County,"$25,388"
169055,ID,Kootenai County,"$72,271"
169057,ID,Latah County,"$57,776"
169059,ID,Lemhi County,"$11,932"
169061,ID,Lewis County,"$7,739"
169063,ID,Lincoln County,"$7,232"
169065,ID,Madison County,"$68,544"
169067,ID,Minidoka County,"$29,472"
169069,ID,Nez Perce County,"$8,408"
169071,ID,Oneida County,"$8,847"
169073,ID,Owyhee County,"$16,559"
169075,ID,Payette County,"$26,462"
169077,ID,Power County,"$10,441"
169079,ID,Shoshone County,"$33,894"
169081,ID,Teton County,"$8,727"
169083,ID,Twin Falls County,"$90,983"
169085,ID,Valley County,"$8,702"
169087,ID,Washington County,"$17,156"
170126,IL,ALTON CITY,"$130,351"
170222,IL,ARLINGTON HEIGHTS,"$36,969"
170342,IL,AURORA,"$160,155"
170522,IL,BELLEVILLE,"$95,876"
170606,IL,BERWYN,"$180,170"
170660,IL,BLOOMINGTON,"$78,783"
170690,IL,BOLINGBROOK,"$41,334"
171218,IL,CHAMPAIGN,"$100,512"
171296,IL,CHICAGO,"$29,423,611"
171302,IL,CHICAGO HEIGHTS,"$78,191"
171332,IL,CICERO,"$189,595"
171692,IL,DANVILLE,"$127,282"
171716,IL,DECATUR,"$201,026"
171746,IL,DEKALB,"$54,212"
171776,IL,DES PLAINES,"$43,420"
171878,IL,DOWNERS GROVE,"$28,604"
172022,IL,EAST ST LOUIS,"$640,592"
172094,IL,ELGIN,"$110,767"
172238,IL,EVANSTON,"$680,569"
172814,IL,GRANITE CITY,"$102,719"
173228,IL,HOFFMAN ESTATES,"$39,360"
173480,IL,JOLIET,"$120,964"
173540,IL,KANKAKEE,"$77,997"
174596,IL,MOLINE,"$117,340"
174734,IL,MOUNT PROSPECT,"$47,116"
174806,IL,NAPERVILLE,"$62,712"
175010,IL,NORMAL,"$53,156"
175052,IL,NORTH CHICAGO,"$39,476"
175148,IL,OAK LAWN,"$35,764"
175154,IL,OAK PARK,"$669,763"
175364,IL,PALATINE VILLAGE,"$53,370"
175520,IL,PEKIN,"$55,596"
175526,IL,PEORIA,"$681,335"
175808,IL,RANTOUL,"$47,843"
176000,IL,ROCKFORD,"$742,091"
176006,IL,ROCK ISLAND,"$152,165"
176300,IL,SCHAUMBURG VILLAGE,"$44,680"
176498,IL,SKOKIE,"$66,731"
176648,IL,SPRINGFIELD,"$166,892"
177122,IL,URBANA,"$60,724"
177404,IL,WAUKEGAN,"$137,239"
177548,IL,WHEATON CITY,"$30,379"
179001,IL,Adams County,"$103,852"
179003,IL,Alexander County,"$25,280"
179005,IL,Bond County,"$23,974"
179007,IL,Boone County,"$71,440"
179009,IL,Brown County,"$10,061"
179011,IL,Bureau County,"$60,962"
179013,IL,Calhoun County,"$7,820"
179015,IL,Carroll County,"$31,110"
179017,IL,Cass County,"$25,393"
179019,IL,Champaign County,"$65,068"
179021,IL,Christian County,"$55,061"
179023,IL,Clark County,"$25,768"
179025,IL,Clay County,"$21,259"
179027,IL,Clinton County,"$37,653"
179029,IL,Coles County,"$101,826"
179031,IL,COOK COUNTY,"$3,464,516"
179033,IL,Crawford County,"$29,520"
179035,IL,Cumberland County,"$17,045"
179037,IL,DeKalb County,"$58,628"
179039,IL,De Witt County,"$26,239"
179041,IL,Douglas County,"$28,334"
179043,IL,DU PAGE COUNTY,"$1,224,684"
179045,IL,Edgar County,"$33,798"
179047,IL,Edwards County,"$10,337"
179049,IL,Effingham County,"$45,132"
179051,IL,Fayette County,"$32,308"
179053,IL,Ford County,"$22,431"
179055,IL,Franklin County,"$74,277"
179057,IL,Fulton County,"$63,116"
179059,IL,Gallatin County,"$14,109"
179061,IL,Greene County,"$28,862"
179063,IL,Grundy County,"$44,673"
179065,IL,Hamilton County,"$14,627"
179067,IL,Hancock County,"$34,576"
179069,IL,Hardin County,"$8,731"
179071,IL,Henderson County,"$12,278"
179073,IL,Henry County,"$78,331"
179075,IL,Iroquois County,"$50,796"
179077,IL,Jackson County,"$153,416"
179079,IL,Jasper County,"$14,151"
179081,IL,Jefferson County,"$65,795"
179083,IL,Jersey County,"$26,155"
179085,IL,Jo Daviess County,"$37,593"
179087,IL,Johnson County,"$16,013"
179089,IL,Kane County,"$155,701"
179091,IL,Kankakee County,"$105,135"
179093,IL,Kendall County,"$64,656"
179095,IL,Knox County,"$93,745"
179097,IL,LAKE COUNTY,"$898,288"
179099,IL,LaSalle County,"$170,395"
179101,IL,Lawrence County,"$26,462"
179103,IL,Lee County,"$53,377"
179105,IL,Livingston County,"$57,055"
179107,IL,Logan County,"$41,581"
179109,IL,McDonough County,"$57,959"
179111,IL,McHenry County,"$171,745"
179113,IL,McLean County,"$45,744"
179115,IL,Macon County,"$29,242"
179117,IL,Macoupin County,"$73,944"
179119,IL,MADISON COUNTY,"$486,246"
179121,IL,Marion County,"$63,813"
179123,IL,Marshall County,"$19,706"
179125,IL,Mason County,"$25,621"
179127,IL,Massac County,"$22,384"
179129,IL,Menard County,"$16,247"
179131,IL,Mercer County,"$27,505"
179133,IL,Monroe County,"$24,322"
179135,IL,Montgomery County,"$52,028"
179137,IL,Morgan County,"$50,327"
179139,IL,Moultrie County,"$19,962"
179141,IL,Ogle County,"$71,109"
179143,IL,Peoria County,"$71,885"
179145,IL,Perry County,"$34,546"
179147,IL,Piatt County,"$21,216"
179149,IL,Pike County,"$31,779"
179151,IL,Pope County,"$8,100"
179153,IL,Pulaski County,"$20,169"
179155,IL,Putnam County,"$8,060"
179157,IL,Randolph County,"$42,556"
179159,IL,Richland County,"$24,640"
179161,IL,Rock Island County,"$95,570"
179163,IL,ST CLAIR COUNTY,"$510,280"
179165,IL,Saline County,"$43,397"
179167,IL,Sangamon County,"$74,387"
179169,IL,Schuyler County,"$11,760"
179171,IL,Scott County,"$9,223"
179173,IL,Shelby County,"$33,461"
179175,IL,Stark County,"$12,123"
179177,IL,Stephenson County,"$80,138"
179179,IL,Tazewell County,"$89,309"
179181,IL,Union County,"$35,953"
179183,IL,Vermilion County,"$72,170"
179185,IL,Wabash County,"$21,630"
179187,IL,Warren County,"$31,427"
179189,IL,Washington County,"$18,782"
179191,IL,Wayne County,"$25,767"
179193,IL,White County,"$22,803"
179195,IL,Whiteside County,"$81,194"
179197,IL,Will County,"$191,955"
179199,IL,Williamson County,"$106,268"
179201,IL,Winnebago County,"$136,300"
179203,IL,Woodford County,"$35,253"
180084,IN,ANDERSON,"$124,540"
180246,IN,BLOOMINGTON,"$109,879"
180450,IN,CARMEL,"$25,541"
180624,IN,COLUMBUS,"$38,262"
180846,IN,EAST CHICAGO,"$177,737"
180912,IN,ELKHART,"$98,267"
180954,IN,EVANSVILLE,"$1,043,897"
181014,IN,FORT WAYNE,"$749,125"
181104,IN,GARY,"$1,288,034"
181158,IN,GOSHEN,"$36,173"
181272,IN,HAMMOND,"$820,491"
181404,IN,INDIANAPOLIS,"$3,387,735"
181536,IN,KOKOMO,"$130,440"
181566,IN,LAFAYETTE,"$84,498"
181602,IN,LA PORTE,"$65,156"
181884,IN,MICHIGAN CITY,"$93,952"
181950,IN,MISHAWAKA,"$71,400"
182100,IN,MUNCIE,"$189,245"
182130,IN,NEW ALBANY,"$95,161"
182886,IN,SOUTH BEND,"$992,613"
183042,IN,TERRE HAUTE,"$639,336"
183282,IN,WEST LAFAYETTE,"$57,370"
189001,IN,Adams County,"$45,974"
189003,IN,Allen County,"$75,689"
189005,IN,Bartholomew County,"$29,635"
189007,IN,Benton County,"$14,198"
189009,IN,Blackford County,"$22,716"
189011,IN,Boone County,"$49,585"
189013,IN,Brown County,"$18,565"
189015,IN,Carroll County,"$28,983"
189017,IN,Cass County,"$62,529"
189019,IN,Clark County,"$110,310"
189021,IN,Clay County,"$37,596"
189023,IN,Clinton County,"$53,162"
189025,IN,Crawford County,"$20,406"
189027,IN,Daviess County,"$52,834"
189029,IN,Dearborn County,"$44,171"
189031,IN,Decatur County,"$33,089"
189033,IN,DeKalb County,"$52,920"
189035,IN,Delaware County,"$46,290"
189037,IN,Dubois County,"$35,923"
189039,IN,Elkhart County,"$92,318"
189041,IN,Fayette County,"$33,792"
189043,IN,Floyd County,"$19,418"
189045,IN,Fountain County,"$27,437"
189047,IN,Franklin County,"$25,076"
189049,IN,Fulton County,"$26,380"
189051,IN,Gibson County,"$39,819"
189053,IN,Grant County,"$101,466"
189055,IN,Greene County,"$45,399"
189057,IN,Hamilton County,"$82,471"
189059,IN,Hancock County,"$41,925"
189061,IN,Harrison County,"$35,948"
189063,IN,Hendricks County,"$75,353"
189065,IN,Henry County,"$67,383"
189067,IN,Howard County,"$32,060"
189069,IN,Huntington County,"$54,592"
189071,IN,Jackson County,"$50,469"
189073,IN,Jasper County,"$32,667"
189075,IN,Jay County,"$37,782"
189077,IN,Jefferson County,"$39,094"
189079,IN,Jennings County,"$37,867"
189081,IN,Johnson County,"$104,726"
189083,IN,Knox County,"$71,089"
189085,IN,Kosciusko County,"$85,923"
189087,IN,LaGrange County,"$51,652"
189089,IN,Lake County,"$174,082"
189091,IN,LaPorte County,"$48,005"
189093,IN,Lawrence County,"$59,138"
189095,IN,Madison County,"$82,425"
189097,IN,Marion County,"$84,710"
189099,IN,Marshall County,"$55,783"
189101,IN,Martin County,"$14,682"
189103,IN,Miami County,"$55,815"
189105,IN,Monroe County,"$56,939"
189107,IN,Montgomery County,"$51,126"
189109,IN,Morgan County,"$71,389"
189111,IN,Newton County,"$17,211"
189113,IN,Noble County,"$59,797"
189115,IN,Ohio County,"$7,474"
189117,IN,Orange County,"$28,434"
189119,IN,Owen County,"$30,004"
189121,IN,Parke County,"$25,437"
189123,IN,Perry County,"$21,996"
189125,IN,Pike County,"$15,405"
189127,IN,Porter County,"$142,879"
189129,IN,Posey County,"$28,548"
189131,IN,Pulaski County,"$19,084"
189133,IN,Putnam County,"$38,629"
189135,IN,Randolph County,"$50,718"
189137,IN,Ripley County,"$30,772"
189139,IN,Rush County,"$30,578"
189141,IN,St. Joseph County,"$77,097"
189143,IN,Scott County,"$35,412"
189145,IN,Shelby County,"$55,605"
189147,IN,Spencer County,"$21,725"
189149,IN,Starke County,"$36,403"
189151,IN,Steuben County,"$37,758"
189153,IN,Sullivan County,"$32,903"
189155,IN,Switzerland County,"$15,384"
189157,IN,Tippecanoe County,"$82,892"
189159,IN,Tipton County,"$22,324"
189161,IN,Union County,"$10,951"
189163,IN,Vanderburgh County,"$39,961"
189165,IN,Vermillion County,"$30,710"
189167,IN,Vigo County,"$48,135"
189169,IN,Wabash County,"$48,727"
189171,IN,Warren County,"$12,422"
189173,IN,Warrick County,"$42,920"
189175,IN,Washington County,"$37,462"
189177,IN,Wayne County,"$112,891"
189179,IN,Wells County,"$34,731"
189181,IN,White County,"$32,165"
189183,IN,Whitley County,"$35,813"
190138,IA,AMES,"$64,276"
190798,IA,CEDAR FALLS,"$40,361"
190804,IA,CEDAR RAPIDS,"$168,565"
191134,IA,COUNCIL BLUFFS,"$141,686"
191254,IA,DAVENPORT,"$611,811"
191362,IA,DES MOINES,"$1,506,632"
191464,IA,DUBUQUE,"$161,618"
192466,IA,IOWA CITY,"$86,839"
194812,IA,SIOUX CITY,"$674,863"
195394,IA,WATERLOO,"$181,212"
195508,IA,WEST DES MOINES,"$30,459"
199001,IA,Adair County,"$14,573"
199003,IA,Adams County,"$9,365"
199005,IA,Allamakee County,"$28,350"
199007,IA,Appanoose County,"$30,172"
199009,IA,Audubon County,"$12,673"
199011,IA,Benton County,"$39,806"
199013,IA,Black Hawk County,"$32,505"
199015,IA,Boone County,"$45,189"
199017,IA,Bremer County,"$32,247"
199019,IA,Buchanan County,"$36,748"
199021,IA,Buena Vista County,"$56,232"
199023,IA,Butler County,"$27,871"
199025,IA,Calhoun County,"$21,940"
199027,IA,Carroll County,"$30,953"
199029,IA,Cass County,"$30,318"
199031,IA,Cedar County,"$28,157"
199033,IA,Cerro Gordo County,"$74,501"
199035,IA,Cherokee County,"$23,000"
199037,IA,Chickasaw County,"$23,096"
199039,IA,Clarke County,"$19,512"
199041,IA,Clay County,"$27,776"
199043,IA,Clayton County,"$37,467"
199045,IA,Clinton County,"$90,489"
199047,IA,Crawford County,"$36,650"
199049,IA,Dallas County,"$56,257"
199051,IA,Davis County,"$20,773"
199053,IA,Decatur County,"$18,448"
199055,IA,Delaware County,"$28,864"
199057,IA,Des Moines County,"$80,132"
199059,IA,Dickinson County,"$22,412"
199061,IA,Dubuque County,"$39,062"
199063,IA,Emmet County,"$19,969"
199065,IA,Fayette County,"$43,303"
199067,IA,Floyd County,"$28,268"
199069,IA,Franklin County,"$19,897"
199071,IA,Fremont County,"$15,158"
199073,IA,Greene County,"$19,252"
199075,IA,Grundy County,"$18,245"
199077,IA,Guthrie County,"$20,464"
199079,IA,Hamilton County,"$26,476"
199081,IA,Hancock County,"$18,297"
199083,IA,Hardin County,"$32,715"
199085,IA,Harrison County,"$28,625"
199087,IA,Henry County,"$30,829"
199089,IA,Howard County,"$19,113"
199091,IA,Humboldt County,"$17,651"
199093,IA,Ida County,"$15,434"
199095,IA,Iowa County,"$24,828"
199097,IA,Jackson County,"$37,147"
199099,IA,Jasper County,"$51,277"
199101,IA,Jefferson County,"$28,668"
199103,IA,Johnson County,"$81,442"
199105,IA,Jones County,"$32,262"
199107,IA,Keokuk County,"$23,633"
199109,IA,Kossuth County,"$31,044"
199111,IA,Lee County,"$66,751"
199113,IA,Linn County,"$88,814"
199115,IA,Louisa County,"$27,705"
199117,IA,Lucas County,"$20,657"
199119,IA,Lyon County,"$19,064"
199121,IA,Madison County,"$23,589"
199123,IA,Mahaska County,"$38,575"
199125,IA,Marion County,"$46,993"
199127,IA,Marshall County,"$92,261"
199129,IA,Mills County,"$22,149"
199131,IA,Mitchell County,"$21,669"
199133,IA,Monona County,"$19,903"
199135,IA,Monroe County,"$15,045"
199137,IA,Montgomery County,"$23,326"
199139,IA,Muscatine County,"$86,407"
199141,IA,O'Brien County,"$24,636"
199143,IA,Osceola County,"$12,118"
199145,IA,Page County,"$33,923"
199147,IA,Palo Alto County,"$18,615"
199149,IA,Plymouth County,"$34,303"
199151,IA,Pocahontas County,"$17,082"
199153,IA,Polk County,"$185,897"
199155,IA,Pottawattamie County,"$35,776"
199157,IA,Poweshiek County,"$32,216"
199159,IA,Ringgold County,"$12,465"
199161,IA,Sac County,"$22,244"
199163,IA,Scott County,"$64,137"
199165,IA,Shelby County,"$21,280"
199167,IA,Sioux County,"$43,375"
199169,IA,Story County,"$35,943"
199171,IA,Tama County,"$35,636"
199173,IA,Taylor County,"$15,810"
199175,IA,Union County,"$25,852"
199177,IA,Van Buren County,"$17,048"
199179,IA,Wapello County,"$80,452"
199181,IA,Warren County,"$49,747"
199183,IA,Washington County,"$34,298"
199185,IA,Wayne County,"$15,452"
199187,IA,Webster County,"$68,385"
199189,IA,Winnebago County,"$18,167"
199191,IA,Winneshiek County,"$35,394"
199193,IA,Woodbury County,"$27,266"
199195,IA,Worth County,"$15,408"
199197,IA,Wright County,"$23,462"
201776,KS,KANSAS CITY,"$876,553"
201902,KS,LAWRENCE,"$105,037"
201908,KS,LEAVENWORTH,"$46,946"
202190,KS,Manhattan City,"$68,027"
202688,KS,OVERLAND PARK,"$84,867"
203216,KS,SHAWNEE,"$29,921"
203408,KS,TOPEKA,"$701,604"
203696,KS,WICHITA,"$1,002,049"
209001,KS,Allen County,"$25,356"
209003,KS,Anderson County,"$13,519"
209005,KS,Atchison County,"$29,699"
209007,KS,Barber County,"$9,688"
209009,KS,Barton County,"$43,118"
209011,KS,Bourbon County,"$27,764"
209013,KS,Brown County,"$20,562"
209015,KS,Butler County,"$61,408"
209017,KS,Chase County,"$5,506"
209019,KS,Chautauqua County,"$8,548"
209021,KS,Cherokee County,"$37,005"
209023,KS,Cheyenne County,"$6,241"
209025,KS,Clark County,"$4,432"
209027,KS,Clay County,"$16,325"
209029,KS,Cloud County,"$19,546"
209031,KS,Coffey County,"$11,648"
209033,KS,Comanche County,"$4,512"
209035,KS,Cowley County,"$55,254"
209037,KS,Crawford County,"$64,910"
209039,KS,Decatur County,"$6,942"
209041,KS,Dickinson County,"$29,977"
209043,KS,Doniphan County,"$13,322"
209045,KS,Douglas County,"$17,385"
209047,KS,Edwards County,"$6,935"
209049,KS,Elk County,"$7,924"
209051,KS,Ellis County,"$37,327"
209053,KS,Ellsworth County,"$11,075"
209055,KS,Finney County,"$103,733"
209057,KS,Ford County,"$75,062"
209059,KS,Franklin County,"$31,176"
209061,KS,Geary County,"$48,735"
209063,KS,Gove County,"$4,476"
209065,KS,Graham County,"$4,899"
209067,KS,Grant County,"$14,997"
209069,KS,Gray County,"$8,307"
209071,KS,Greeley County,"$2,520"
209073,KS,Greenwood County,"$14,954"
209075,KS,Hamilton County,"$5,142"
209077,KS,Harper County,"$13,190"
209079,KS,Harvey County,"$35,295"
209081,KS,Haskell County,"$8,261"
209083,KS,Hodgeman County,"$3,273"
209085,KS,Jackson County,"$16,771"
209087,KS,Jefferson County,"$19,887"
209089,KS,Jewell County,"$9,605"
209091,KS,Johnson County,"$153,401"
209093,KS,Kearny County,"$8,108"
209095,KS,Kingman County,"$14,473"
209097,KS,Kiowa County,"$5,406"
209099,KS,Labette County,"$38,639"
209101,KS,Lane County,"$3,081"
209103,KS,Leavenworth County,"$25,805"
209105,KS,Lincoln County,"$8,116"
209107,KS,Linn County,"$14,153"
209109,KS,Logan County,"$3,743"
209111,KS,Lyon County,"$66,145"
209113,KS,McPherson County,"$34,620"
209115,KS,Marion County,"$20,522"
209117,KS,Marshall County,"$20,643"
209119,KS,Meade County,"$6,372"
209121,KS,Miami County,"$28,052"
209123,KS,Mitchell County,"$12,571"
209125,KS,Montgomery County,"$67,136"
209127,KS,Morris County,"$11,001"
209129,KS,Morton County,"$5,276"
209131,KS,Nemaha County,"$17,380"
209133,KS,Neosho County,"$28,326"
209135,KS,Ness County,"$5,805"
209137,KS,Norton County,"$10,091"
209139,KS,Osage County,"$21,035"
209141,KS,Osborne County,"$9,669"
209143,KS,Ottawa County,"$10,195"
209145,KS,Pawnee County,"$11,660"
209147,KS,Phillips County,"$10,866"
209149,KS,Pottawatomie County,"$25,339"
209151,KS,Pratt County,"$15,082"
209153,KS,Rawlins County,"$6,431"
209155,KS,Reno County,"$89,675"
209157,KS,Republic County,"$12,323"
209159,KS,Rice County,"$17,192"
209161,KS,Riley County,"$21,457"
209163,KS,Rooks County,"$9,190"
209165,KS,Rush County,"$7,276"
209167,KS,Russell County,"$13,142"
209169,KS,Saline County,"$67,937"
209171,KS,Scott County,"$4,726"
209173,KS,Sedgwick County,"$104,801"
209175,KS,Seward County,"$63,616"
209177,KS,Shawnee County,"$31,461"
209179,KS,Sheridan County,"$4,973"
209181,KS,Sherman County,"$10,419"
209183,KS,Smith County,"$9,575"
209185,KS,Stafford County,"$9,531"
209187,KS,Stanton County,"$4,649"
209189,KS,Stevens County,"$10,157"
209191,KS,Sumner County,"$35,370"
209193,KS,Thomas County,"$9,794"
209195,KS,Trego County,"$5,195"
